Date,Close,High,Low,Open,Volume
2023-07-13,1046.5987548828125,1113.0038682970287,1001.7278889460734,1008.4998937950752,7835232
2023-07-14,1088.059326171875,1100.4828752744427,1047.5244760261883,1074.5639652494235,2972655
2023-07-17,1082.89501953125,1128.058252374211,1071.8844156027696,1092.29796514326,2328861
2023-07-18,1078.364013671875,1098.1443001974612,1072.8587713866386,1085.330968912847,1033002
2023-07-19,1086.6463623046875,1108.8626384921251,1073.833150170413,1081.2871843506396,899496
2023-07-20,1088.64404296875,1121.5299113511132,1079.6796464246775,1093.2724244447863,1245345
2023-07-21,1233.6827392578125,1254.0476392395562,1109.2036515244376,1126.4017645384047,10899937
2023-07-24,1241.9166259765625,1284.2053225530676,1189.7376660191624,1233.6829073714428,5253263
2023-07-25,1218.4822998046875,1241.1857760795017,1200.7969871381076,1239.3343997358536,1489454
2023-07-26,1207.6666259765625,1259.7968206006035,1196.2174710824975,1215.9002259607398,1635549
2023-07-27,1183.50146484375,1219.7490706887813,1175.7062961387758,1208.2511492710103,931470
2023-07-28,1190.2247314453125,1232.3185916843593,1179.116593093534,1184.8655533667622,1834199
2023-07-31,1166.9854736328125,1205.2791677056184,1159.6287357477606,1196.558370482397,758372
2023-08-01,1162.5518798828125,1187.78876085483,1149.787315675717,1167.0340778329219,1058702
2023-08-02,1129.71484375,1172.4420882509169,1078.900064172722,1162.4545283884013,1350793
2023-08-03,1144.2821044921875,1164.40340894621,1118.1195914357959,1127.3763549378787,720966
2023-08-04,1131.4200439453125,1159.9697780217916,1124.8428703363427,1146.8641981862968,389162
2023-08-07,1101.6522216796875,1141.9434771673243,1096.146859851716,1131.4200705127682,532121
2023-08-08,1142.91796875,1155.2441043992776,1096.1957188021072,1101.0676997745609,738757
2023-08-09,1157.241455078125,1181.844954543499,1123.8196240680231,1144.6229552725522,1048925
2023-08-10,1133.9534912109375,1160.5057856345663,1129.2276937905624,1160.5057856345663,372551
2023-08-11,1083.966796875,1151.6873197654477,1066.0380053951162,1131.2737708749626,798530
2023-08-14,1071.2510986328125,1101.9445758545526,1063.2123307890233,1083.5284657325412,683573
2023-08-16,1106.5728759765625,1113.1012818038678,1072.8587971056497,1072.8587971056497,566218
2023-08-17,1069.204833984375,1117.4860869284576,1062.6763090779496,1110.4217155610588,561994
2023-08-18,1070.13037109375,1097.16985918649,1062.8711687152488,1071.5431976684156,446336
2023-08-21,1008.4512329101562,1060.142995479052,1003.725435441704,1052.347826394647,1429185
2023-08-22,1007.281982421875,1026.9647363384229,1003.6279969959189,1014.1515226006076,433947
2023-08-23,1005.9177856445312,1022.1415044275099,999.7791616082933,1003.6279786085178,351387
2023-08-24,965.23681640625,1019.6081699430946,961.4367070495646,1013.0309958351623,1113188
2023-08-25,971.7164916992188,981.2168534882059,956.0287385853453,963.4828329209465,569686
2023-08-28,939.3178100585938,981.9476380565849,935.4202257844917,974.3960685255122,649162
2023-08-29,959.6827392578125,969.4267002230764,924.7993114242331,942.7769312996287,1067472
2023-08-30,948.3335571289062,976.4127740985759,945.1049496785815,970.542557019827,515662
2023-08-31,954.6441040039062,965.7975409420415,939.9196539789118,952.7362714072596,582077
2023-09-01,946.3279418945312,966.188831704409,941.2404083202679,955.8670449531735,401384
2023-09-04,938.8923950195312,963.10704221961,932.2884003286007,952.3449767973527,770148
2023-09-05,998.47509765625,1030.7123883815568,947.0128798442014,947.0128798442014,3766810
2023-09-06,1010.0687866210938,1056.6391551277866,999.893719019072,1012.6125236641287,2425634
2023-09-07,1034.136474609375,1046.8552770407107,1005.0789506728061,1016.9660435551276,989773
2023-09-08,1017.8468627929688,1047.6871377424645,1013.5909786123797,1037.9524072931922,538155
2023-09-11,1004.5408935546875,1030.223093170768,1000.3828231406554,1024.3528761156638,376431
2023-09-12,966.091064453125,1021.2710735495458,961.7862143672959,1009.677417783646,622048
2023-09-13,976.9020385742188,992.0667672651555,947.061765988827,966.4334719865193,654313
2023-09-14,1000.0404663085938,1008.6990129997744,981.353571945881,983.3592175942119,542179
2023-09-15,1040.104736328125,1048.372031411708,1004.8345826020686,1006.8401686982882,1304074
2023-09-18,1019.0697631835938,1051.7473320850502,1013.6398834991317,1032.2289061127278,423540
2023-09-20,1007.9163208007812,1023.6192007563809,1002.8778128714309,1016.4770548572862,265929
2023-09-21,1010.264404296875,1046.8554504703184,998.9642475922628,1005.7639281154086,761244
2023-09-22,1008.9925537109375,1019.9012785308689,991.1861564367128,1011.3405450614943,401884
2023-09-25,1005.1279907226562,1026.8478676312911,999.0621469381065,1008.9436560715947,288270
2023-09-26,1020.6841430664062,1041.7680569136853,999.2578237256914,1006.5467493168576,468068
2023-09-27,1017.50439453125,1028.2664602426382,1008.209883235051,1021.5156860467906,363653
2023-09-28,1032.4735107421875,1046.8554964258028,1010.7047866342677,1020.0481448743424,660187
2023-09-29,1015.15625,1042.1592264602584,1009.7263705013482,1036.8761262842472,271983
2023-10-03,1023.9614868164062,1032.0820013749294,1009.6773161139465,1015.2539744484419,260189
2023-10-04,1008.1608276367188,1023.3745214978571,1002.6331353732917,1022.2493726599489,243452
2023-10-05,1014.3735961914062,1021.9069939468764,997.9369399959922,1015.254033241619,290552
2023-10-06,999.2088623046875,1020.9776456581395,994.3170142960334,1017.5533520520817,253375
2023-10-09,999.3067016601562,1003.8071777915695,963.9386178549161,999.2088288742929,495169
2023-10-10,1008.6500854492188,1016.1346367314238,997.9369861638246,1002.8288341352159,258095
2023-10-11,1080.2177734375,1095.6760597727236,1008.747950978515,1013.5418661282891,3687187
2023-10-12,1089.023193359375,1100.029851515884,1065.4445095500748,1088.9253802839607,993825
2023-10-13,1064.221435546875,1091.46900254114,1056.8346979671774,1090.8820047205384,600651
2023-10-16,1044.6051025390625,1069.4557125614986,1037.0717049074394,1063.4876822965912,312570
2023-10-17,1043.773681640625,1065.1021886903443,1037.6588710678723,1044.6052719925406,319991
2023-10-18,1001.556884765625,1051.6004496447592,989.1315799782033,1045.3878271085166,399911
2023-10-19,1002.0950317382812,1023.2767568076925,995.9802219278206,1001.6058469534444,383488
2023-10-20,1042.2572021484375,1095.7739724975702,1025.3803262327383,1056.639187765514,3597621
2023-10-23,988.593505859375,1047.8337690973835,983.2613799653318,1046.8553995650796,569246
2023-10-25,930.6251220703125,1003.4157803051355,926.026773271145,961.1991703161902,859572
2023-10-26,944.56689453125,972.9885180320337,904.160244036105,929.4510730321086,962244
2023-10-27,958.3619384765625,990.8927279732192,953.4211838944947,956.8454775257218,653496
2023-10-30,941.0447387695312,970.8361038578745,939.2347789668728,962.7156484410446,373734
2023-10-31,931.8970336914062,965.6018779815535,929.4511097184629,950.9752406803642,447413
2023-11-01,922.3090209960938,938.9902105003905,919.8141904938867,935.3213245515742,274810
2023-11-02,922.0643920898438,944.0777069111119,919.7162812895998,934.3429179693857,260510
2023-11-03,915.5093383789062,937.2780616264945,912.5253230902025,931.4078441215269,306614
2023-11-06,914.4331665039062,934.0983714914337,912.6231469229026,929.3043365865433,399420
2023-11-07,928.8151245117188,943.7842266582262,915.9496005350999,918.395524452511,499426
2023-11-08,936.64208984375,945.0561040276266,929.9402821330804,934.1961659033684,276493
2023-11-09,939.7728271484375,972.3525201055018,935.0766654121381,965.6507128033276,793636
2023-11-10,925.9290161132812,942.0721145618764,921.6241659743459,939.9196894924088,302097
2023-11-13,910.2750244140625,930.3805060876404,908.905283201412,930.3805060876404,471350
2023-11-15,911.3023071289062,936.6910082769766,908.5628843985128,924.5592022660296,891460
2023-11-16,909.6390991210938,921.3306273152211,908.0247654598562,914.4820403898674,495879
2023-11-17,900.6381225585938,918.1998688064035,898.2900713495881,909.8837272135911,427084
2023-11-20,887.283447265625,911.8405012568437,880.53267288751,904.5516355216195,506187
2023-11-21,904.502685546875,923.1895208214669,892.2730656773932,892.2730656773932,699230
2023-11-22,901.322998046875,916.5366334521949,894.2298184150272,908.9053624809193,329527
2023-11-23,900.8826904296875,910.7642589410623,898.1432675696308,905.4810393635004,200852
2023-11-24,896.96923828125,907.829176681647,895.3059980165108,903.9646048145905,172358
2023-11-28,895.0613403320312,906.459369238654,891.4903273777003,904.5026301793152,220356
2023-11-29,894.7678833007812,911.8404443356765,892.2730528263272,900.5402876820152,298694
2023-11-30,896.6757202148438,903.7199931349696,894.2297962644486,896.1376288887449,250312
2023-12-01,895.0613403320312,906.9485540034887,894.2297501177871,900.1488738292993,227496
2023-12-04,899.757568359375,909.8836691787767,898.1432347377603,905.0407280288699,247805
2023-12-05,899.5619506835938,906.4105379598831,894.1320112860956,902.0567812483964,298789
2023-12-06,906.9486083984375,931.358941570704,896.9692266543016,902.0567604566984,739677
2023-12-07,907.1932373046875,916.0474704925778,903.6221642775271,910.8621234086429,299965
2023-12-08,898.6324462890625,918.1998376072784,895.2081528083747,911.5469365020729,301008
2023-12-11,895.5994873046875,903.2307576586916,889.2889919238033,901.4697044562193,323651
2023-12-12,905.089599609375,919.6673290299732,895.5994632413331,899.8064401439087,514823
2023-12-13,1067.303466796875,1086.0881161592945,908.9053978038534,909.8837674462687,17320690
2023-12-14,1049.79052734375,1152.5193301127097,1037.0717231914025,1092.9366006207376,7743117
2023-12-15,1071.8529052734375,1095.6761820858865,1028.2664901045669,1055.8564661394137,2939507
2023-12-18,1069.4068603515625,1098.7089799431913,1051.8940219144006,1067.8413735628644,1113654
2023-12-19,1062.4114990234375,1080.6091484384635,1053.459393916809,1069.4068650654424,600781
2023-12-20,1028.8045654296875,1122.7768906345111,1015.5476100316009,1070.5319318971985,3273496
2023-12-21,1058.2044677734375,1064.8084621509347,990.8926555428234,997.9369281551413,1118359
2023-12-22,1064.9063720703125,1088.8275810934363,1048.8612057414543,1067.841480949477,619142
2023-12-26,1060.797119140625,1075.228069112794,1052.7255708511068,1064.4660047267696,435647
2023-12-27,1087.702392578125,1113.4824074098763,1063.6345245302837,1067.3034104958047,1508324
2023-12-28,1072.7822265625,1105.5576069453946,1067.4011939623233,1093.6215460405904,543975
2023-12-29,1070.9722900390625,1079.1416521873239,1061.5799659096276,1076.206543432508,386178
2024-01-01,1076.548828125,1085.9901174464312,1064.4659889925379,1064.4659889925379,507337
2024-01-02,1084.66943359375,1117.200221374189,1069.357926135929,1084.0334694955254,942320
2024-01-03,1062.94970703125,1084.9630251619253,1057.6176399671108,1079.1417732504378,482937
2024-01-04,1061.97119140625,1073.5159999892037,1051.698311023578,1066.325007607309,471445
2024-01-05,1080.315673828125,1090.6375209687444,1051.7473290346716,1065.248877402605,596433
2024-01-08,1058.4490966796875,1093.474775099373,1053.899654287791,1084.816228280532,585242
2024-01-09,1062.9007568359375,1074.054194156772,1059.7699024594513,1066.5206765823154,262621
2024-01-10,1170.86376953125,1185.783905303426,1061.579937581755,1064.4660800083561,7225671
2024-01-11,1161.9605712890625,1191.6540620022408,1140.045070400748,1186.7622144570755,2631880
2024-01-12,1161.275634765625,1221.0051407446747,1154.5249807332893,1162.4007835809712,2397359
2024-01-15,1166.8035888671875,1193.4153142790062,1150.6116432594263,1164.2598517325723,912162
2024-01-16,1181.6748046875,1212.1998872481909,1152.5683102196763,1169.9832167643465,1389171
2024-01-17,1160.29736328125,1177.4677972954419,1149.682077154218,1159.3679599460727,702130
2024-01-18,1128.989501953125,1166.1675451001877,1084.0334686038252,1153.5466733652183,967901
2024-01-19,1151.29638671875,1178.5929214944247,1139.8005443189666,1139.8005443189666,732769
2024-01-23,1108.7373046875,1167.9776293611305,1090.8330939543475,1164.1619641883417,823022
2024-01-24,1026.7498779296875,1077.1848760755668,1022.3961811979722,1077.1848760755668,1763591
2024-01-25,1015.058349609375,1061.4819343087186,1007.7205784073795,1042.1102899933724,990044
2024-01-29,977.6846923828125,1026.065079217135,976.3150108235482,1025.3313020448702,1054606
2024-01-30,978.6630859375,1006.742305027514,973.6734249297539,984.2398045264131,742809
2024-01-31,1007.9163208007812,1011.9277317311647,980.0817532690128,980.0817532690128,597689
2024-02-01,994.4637451171875,1015.9878155904847,989.4740245627696,1013.6398242047608,385196
2024-02-02,985.9030151367188,1008.6990138858159,983.3103119231026,1001.7526139128299,430313
2024-02-05,974.0430908203125,1001.945982916694,965.0865631809219,994.0721441511405,472170
2024-02-06,969.5155639648438,993.0386804926553,964.8896718355002,975.1748853819103,440796
2024-02-07,979.0626220703125,991.660751862775,967.5963205372487,973.1080436213782,364179
2024-02-08,973.84619140625,991.0702129731358,969.4663567647178,982.0644862391161,296637
2024-02-09,969.95849609375,985.1648589602768,952.7344740931,974.2891313686763,343285
2024-02-12,938.1679077148438,979.1118455627703,934.0341303185091,972.8128105483478,361790
2024-02-13,963.0196533203125,973.3048666753704,921.0914280799229,940.6284255215423,435491
2024-02-14,955.4902954101562,971.7792868854121,941.0221050693622,947.8133148433943,184380
2024-02-15,988.1175537109375,1008.343464782086,958.0493443012621,958.0493443012621,695650
2024-02-16,979.35791015625,1003.8652576987431,975.3225917593909,994.0721585774407,277669
2024-02-19,980.6866455078125,994.0721474242785,974.3875504455799,982.6551052056823,297272
2024-02-20,987.822265625,992.4480976401378,981.2771134072278,981.2771134072278,196863
2024-02-21,975.814697265625,991.8084323358055,968.8266292836956,990.3320875600965,241466
2024-02-22,982.4090576171875,989.1510081211029,969.4664109445636,974.3875602386985,192911
2024-02-23,982.1137084960938,1001.945963532189,977.8323327792041,987.8222895487748,212175
2024-02-26,972.9603271484375,985.9029726533765,970.9426681343999,982.113651995191,154209
2024-02-27,982.1137084960938,1003.9144231854939,975.371758212573,982.1137084960938,467997
2024-02-28,991.2178344726562,1028.4709093854106,977.3402179447849,997.024814479423,1609250
2024-02-29,964.1514892578125,990.9225518658466,960.8543434527331,988.1175209613833,564861
2024-03-01,959.3287963867188,979.0625918274759,952.7344447237966,968.4821214960908,434888
2024-03-04,952.4884033203125,973.3540874096396,948.7975415146279,964.4960190759969,272299
2024-03-05,949.240478515625,979.8992019012699,943.0398425557007,968.6790178006027,545536
2024-03-06,932.508544921875,955.2442294897553,927.1444804461709,952.0454826092351,275226
2024-03-07,940.037841796875,944.7621928137851,933.2466923371493,938.7583550933862,146516
2024-03-11,913.7589721679688,945.8448396827907,910.4125668122596,945.8448396827907,281355
2024-03-12,881.8206787109375,921.6819845887261,878.0313580345397,915.3336905269991,482955
2024-03-13,791.8128662109375,894.8617372587555,769.7168954065622,881.8206925386872,1038879
2024-03-14,859.0357666015625,865.8761757991547,778.5749795920929,790.7302537955054,882838
2024-03-15,842.4515380859375,885.019478389213,828.2786044530237,859.0357867530782,549717
2024-03-18,831.9694213867188,851.3587600758011,826.7530155649398,842.0577766361719,258088
2024-03-19,810.9561767578125,830.1978578323486,807.0684569324551,829.4104859864509,344298
2024-03-20,801.1630859375,831.6742108319257,797.2261665962837,815.336019594927,388514
2024-03-21,825.1782836914062,831.6249768304946,811.0545500975545,811.0545500975545,402650
2024-03-22,836.6937255859375,842.9928203096517,821.8318796947567,827.7372584710065,369060
2024-03-26,812.1864624023438,851.3587973648374,807.1668542587009,837.0874649234615,469958
2024-03-27,801.261474609375,836.3984912933399,778.5257897346677,816.9107528189306,722409
2024-03-28,806.773193359375,834.5284862253384,798.2103819332366,806.1826194253464,658094
2024-04-01,828.6723022460938,833.6918502583557,812.1372534186553,818.8792036019549,498974
2024-04-02,919.0737915039062,934.0340967434038,828.7215062781306,832.3631686171549,5409198
2024-04-03,914.0050659179688,925.077651629755,898.6018448765238,910.9539173671476,877663
2024-04-04,913.3161010742188,924.1918288992433,907.4599214537831,920.3041089782736,422435
2024-04-05,912.5779418945312,932.0656811867625,901.8498123481263,910.4126241792559,475148
2024-04-08,903.670654296875,924.6839374139548,899.5860764197496,924.6839374139548,378997
2024-04-09,902.981689453125,916.8593063329912,900.570314301945,908.0504371457864,200981
2024-04-10,970.3521728515625,1014.740912299435,905.5406052125326,905.5406052125326,8244008
2024-04-12,969.9093017578125,1007.8513498372592,961.6417471246301,968.4821564842413,1988789
2024-04-15,922.2233276367188,948.6498738819994,908.8378263126617,944.8606131603522,969352
2024-04-16,926.3079223632812,949.78177962337,916.4163645795732,922.2233445669406,772815
2024-04-18,917.2529907226562,944.8114256213394,911.6920682229809,930.0971778305541,606166
2024-04-19,917.7943115234375,925.1760352086126,892.5487924910902,913.3652773123324,420969
2024-04-22,907.4107055664062,936.5438845626146,901.8497829869285,925.1760420182972,336172
2024-04-23,913.1192016601562,924.1917869672722,905.4914206708097,915.3337187215794,471842
2024-04-24,969.4663696289062,992.9894862814376,917.3021893341529,917.3021893341529,3594193
2024-04-25,951.8978881835938,982.9503267859087,940.1363298973985,977.3402048342695,618743
2024-04-26,919.9596557617188,941.9079694726274,916.317993290508,941.9079694726274,1217533
2024-04-29,901.357666015625,926.1602697383387,896.6333748476371,925.274438862569,465937
2024-04-30,901.3084716796875,917.2038075488966,897.7652683016416,906.377279360552,298582
2024-05-02,882.804931640625,904.9501021535714,879.212468839477,902.4403281766281,777703
2024-05-03,879.1140747070312,900.1273570354451,873.5039527984776,892.6472345391203,329023
2024-05-06,879.26171875,892.3027643556668,871.0926229511635,879.1141203150191,312235
2024-05-07,868.139892578125,881.8699104529376,863.7108584296449,879.1632784733108,228287
2024-05-08,863.5139770507812,873.99604828049,860.2168313030949,869.8622711727477,201715
2024-05-09,846.5852661132812,870.3051796930581,842.50068851259,865.482429760142,188536
2024-05-10,847.3726806640625,853.9177729630409,836.4969531018663,848.4061099667831,199956
2024-05-13,839.4496459960938,854.0162354648761,831.6742063104152,854.0162354648761,153253
2024-05-14,866.9096069335938,883.3954562948346,838.3669423678633,841.5164897827439,426474
2024-05-15,884.6749877929688,894.0744310370277,869.9115398569057,869.9607994081247,420513
2024-05-16,877.0471801757812,895.5507490946694,873.9960917224654,892.893316530989,145429
2024-05-17,876.6535034179688,885.0686562754548,874.0944698694578,885.0686562754548,130507
2024-05-21,871.7815551757812,884.8226001727658,869.2717811720177,884.8226001727658,173682
2024-05-22,872.3720703125,877.7853342814497,863.5632615483964,876.9487629698419,137371
2024-05-23,864.7935791015625,878.720395393135,862.1853459779455,872.6181583271685,188315
2024-05-24,883.051025390625,889.7437762951348,863.2679695422595,864.7935738539605,297813
2024-05-27,906.4756469726562,910.4125661777492,878.27743913713,886.5941929724129,671010
2024-05-28,908.3948974609375,927.7842363548094,897.7652277344989,905.4914075634656,662142
2024-05-29,924.3394775390625,929.1129682302645,898.6018432142283,908.2964831015652,482935
2024-05-30,915.5306396484375,924.6347659713936,908.0012570928351,921.2391608958743,349969
2024-05-31,903.867431640625,916.5148208778114,896.141251578633,915.3337330786696,306901
2024-06-03,904.9501342773438,933.0498840667277,901.8005867891764,925.1760453826203,314995
2024-06-04,845.7978515625,910.2157037556086,799.7359091024972,903.5229531541756,507045
2024-06-05,853.6717529296875,865.138054933683,821.8319406935441,856.2799861118364,264344
2024-06-06,883.7891845703125,896.6333717894349,865.1380173467765,875.7676874566495,305395
2024-06-07,896.2889404296875,907.8536412123235,885.610010471935,885.610010471935,382323
2024-06-10,900.5703125,914.152672411705,899.5860826502733,905.4914617486339,253858
2024-06-11,908.001220703125,913.3652853091742,896.6825776200911,901.9482432718581,258498
2024-06-12,943.9255981445312,975.322553474423,910.4125847423245,911.2984156105816,3517773
2024-06-13,925.176025390625,954.5060618406122,920.4517342967714,949.7817707467586,712965
2024-06-14,952.439208984375,969.4663728586371,921.0422536921891,930.0479805757111,1133662
2024-06-18,941.0713500976562,961.8877743859895,937.0359718620838,954.7029088391466,391442
2024-06-19,929.408203125,949.0435999664154,923.3059662519933,946.6322249029748,294350
2024-06-20,930.6384887695312,944.8606215987447,928.1287147579337,934.9199245047229,245084
2024-06-21,926.65234375,955.4410649976766,920.2548501394052,944.8605947955391,450394
2024-06-24,933.0990600585938,947.0751353856417,917.8434979921064,926.4063093600782,355916
2024-06-25,932.9022216796875,941.2681752467331,929.1129608577801,935.8057116968923,207574
2024-06-26,932.2625122070312,948.7975614290294,929.1129647188836,932.754627124785,342877
2024-06-27,930.6876831054688,945.8448461889495,924.2409898728152,926.1602500143615,307635
2024-06-28,926.750732421875,937.8725769412008,926.1602185857241,931.5734823500402,217108
2024-07-01,955.04736328125,975.3717326990314,926.9968139553949,930.047962381779,1027380
2024-07-02,946.0416870117188,972.8619488132935,943.43345403683,958.5414173704627,475159
2024-07-03,951.6026000976562,989.5939080978835,946.8291093860375,952.7344884466573,1168641
2024-07-04,948.453125,958.6398799830914,946.8783211864334,956.6222207923129,255269
2024-07-05,936.888427734375,949.7326153924572,932.4101338134135,949.7326153924572,266216
2024-07-08,931.2782592773438,947.2719937077187,929.6542560599806,941.6126722938938,283606
2024-07-09,928.1779174804688,940.5792492258989,926.2586573216095,937.1344448642717,211963
2024-07-10,920.1564331054688,936.6914811748942,910.4125343840947,929.8018728065821,256884
2024-07-11,919.8119506835938,930.0479646672298,915.776632519006,921.1406969616554,148459
2024-07-12,937.7741088867188,954.7028728738508,920.2056315953552,920.2056315953552,523843
2024-07-15,982.2613525390625,1069.3164313668178,959.6240668593045,959.6732663353886,12715826
2024-07-16,987.231689453125,1009.8197753908657,971.4840126439108,992.1036389804997,2335185
2024-07-18,983.2710571289062,1016.886751004033,973.3200352842887,989.1624773641958,904408
2024-07-19,960.5470581054688,1024.8079890309107,952.130760611012,1010.9458519812172,1447885
2024-07-22,958.1212158203125,972.1813348076751,931.2385477638484,950.2494903313379,902324
2024-07-23,933.8129272460938,956.4874467940524,911.0394166081401,955.4972941576196,643194
2024-07-24,939.6548461914062,949.0612961796237,924.3569759658495,937.6745409307289,317919
2024-07-25,936.4863891601562,945.5463103219741,930.743515724426,930.743515724426,231853
2024-07-26,951.4871826171875,962.4283571002791,937.1794650158581,937.625045786525,555594
2024-07-29,951.3386840820312,968.7158515515797,947.5761159800115,955.4973374302102,304866
2024-07-30,958.1707153320312,965.3988174683032,945.2987310991206,949.0612990188395,495433
2024-07-31,983.3701171875,1002.8265802752851,960.4480594305352,960.5470505207456,3837407
2024-08-01,967.8742065429688,994.0637559833086,959.457909094769,990.1526409646739,728322
2024-08-02,970.7456665039062,986.1920234199683,947.2295414474562,950.6455196873071,842885
2024-08-05,903.662841796875,950.4970501380117,899.9497693527978,940.6450191662357,1175416
2024-08-06,882.424072265625,928.268128834858,860.442670887991,910.9404570966072,674411
2024-08-07,928.76318359375,936.9814384832883,889.7511450985729,891.1373829790779,782207
2024-08-08,948.7147827148438,953.5169988782246,916.0892409156232,927.7730300611594,907554
2024-08-09,925.9907836914062,966.3890003058937,920.8419777504929,966.3890003058937,1158307
2024-08-12,910.0988159179688,925.1986435566575,903.0192004251975,925.1986435566575,508481
2024-08-13,893.1671752929688,918.8616483437147,888.1669165563708,910.8414361471216,1370260
2024-08-14,881.5328979492188,901.4844981503036,879.2555589262117,896.9297596701675,484697
2024-08-16,897.3753662109375,910.9404700804826,892.7216365052233,899.949799452074,282418
2024-08-19,916.88134765625,925.7927214455657,901.088400909472,904.9005248464854,358986
2024-08-20,915.74267578125,933.713970976342,912.7722177611768,924.703605822436,311785
2024-08-21,910.8414306640625,922.8222533417394,907.8709727670397,922.8222533417394,285178
2024-08-22,906.9798583984375,922.7728057925276,903.761862175954,917.376461578769,272433
2024-08-23,905.9896850585938,919.6042841510043,903.0192270747951,906.97983771986,206692
2024-08-26,928.8621826171875,955.9923895709971,925.7927335565845,940.6450233997383,1752030
2024-08-27,968.0227661132812,973.7161438723493,932.8227909251369,932.8227909251369,2020488
2024-08-28,961.685791015625,980.2511537765444,957.4776421231498,973.518127635409,2140156
2024-08-29,928.317626953125,961.4382459685255,922.8222917020245,961.4382459685255,745821
2024-08-30,919.7032470703125,939.2587615312784,915.0000220733713,935.6942362335607,693530
2024-09-02,909.306640625,970.2505831502858,900.0487377383035,970.2505831502858,1796729
2024-09-03,917.5249633789062,923.5648702786428,910.0492626375022,910.7423815688131,682902
2024-09-04,919.0596923828125,927.3769382969642,901.0389022509689,902.0290548908051,441079
2024-09-05,926.2877807617188,935.6942306999724,910.940415072989,923.7629036545904,418851
2024-09-06,932.2286987304688,941.8826868479642,915.4950951531616,930.7434697893156,461818
2024-09-09,918.9606323242188,930.7434728024944,913.9108780815981,930.7434728024944,278914
2024-09-10,932.9713134765625,935.6942332028141,920.9409348760211,922.4261638176129,289845
2024-09-11,922.7727661132812,940.9420429068365,918.0695410672749,932.0801646806949,321900
2024-09-12,928.1691284179688,942.3282993807429,921.8321272151288,925.7927378583732,318087
2024-09-13,937.427001953125,945.5957611462735,932.3276917376933,937.1794637957569,345698
2024-09-16,938.4171752929688,945.1007056894103,935.6942555018259,937.6745608044752,268136
2024-09-17,938.5161743164062,943.6154846874743,931.8821998437606,939.6548740487021,402258
2024-09-18,928.2186279296875,945.1007187818152,922.8222838183885,940.4469891692971,306928
2024-09-19,918.3170776367188,937.7735407433876,907.5738852371373,934.1100243243525,357731
2024-09-20,929.8028564453125,934.5555771937514,920.9409779260693,922.8222921803438,214546
2024-09-23,931.733642578125,941.4866219957564,928.2681083071118,930.7434899292641,315620
2024-09-24,916.435791015625,939.6548831983412,914.5545372043633,936.4368870230044,276661
2024-09-25,897.0783081054688,920.7429808041957,890.5928202827007,915.5941748960154,540351
2024-09-26,898.7615966796875,905.989699132389,890.2462474000457,896.9793339485468,323933
2024-09-27,881.1863403320312,917.7724918970961,877.5722590786652,900.7418546674915,566289
2024-09-30,888.4144897460938,896.1871640895877,882.9191544736642,882.9191544736642,257469
2024-10-01,892.672119140625,895.4445345036778,886.1866313000579,888.9095511169018,218466
2024-10-03,875.8890380859375,908.4155899412879,871.8294362644882,880.6418193055471,410641
2024-10-04,872.6215209960938,892.3255829643074,858.808879400014,875.2949452459998,415621
2024-10-07,845.3428344726562,879.2060675714454,842.6199146544427,868.0173545870651,366894
2024-10-08,848.2142944335938,854.5017396069952,842.5209166783907,844.1546322954975,325695
2024-10-09,852.8679809570312,877.2257729802203,850.5411463484699,854.897842284556,859984
2024-10-10,852.6699829101562,862.8685431684355,848.5608252188201,858.858437003059,276791
2024-10-11,849.6499633789062,856.5810319173842,846.5805143426576,855.7889218855253,227495
2024-10-14,848.5113525390625,859.8486128296075,843.8081273017112,855.4919168571485,303299
2024-10-15,857.4722290039062,869.3045657288335,849.649998584147,852.9175508064035,272219
2024-10-16,871.5818481445312,878.7109591312594,858.4623258634576,860.2445885016097,400032
2024-10-17,848.5113525390625,882.2260392589344,845.5903900416722,878.9090519493993,412140
2024-10-18,815.935302734375,831.233173705961,792.4191766170235,813.1133917739422,988765
2024-10-21,800.7364501953125,820.8365366538109,798.1620170768184,818.5097021288628,360563
2024-10-22,762.467041015625,806.4793386818325,757.7638158974682,802.0236517277891,629714
2024-10-23,745.6344604492188,767.5663663925691,732.4654419474645,762.4175603914128,724664
2024-10-24,746.3275756835938,761.8729847033967,742.614503167755,747.0701901867615,311988
2024-10-25,721.9202880859375,750.0406481095007,717.9101818561371,747.5652664325717,373214
2024-10-28,724.4946899414062,736.7725462672355,712.018730569047,729.6929912380258,410321
2024-10-29,724.1481323242188,729.7425190933598,720.138026090381,725.7819084062859,261823
2024-10-30,741.5748291015625,754.1992752153724,722.3163482372009,727.7621877372758,474756
2024-10-31,744.7928466796875,748.9019439788528,735.4853874552902,744.49581296702,270041
2024-11-01,762.4175415039062,776.2796786221592,743.1095648034827,754.4963202934761,96745
2024-11-04,742.0204467773438,766.3781786699483,736.6735981013456,762.417567927468,252233
2024-11-05,731.9208374023438,746.525588719178,729.7919850706485,737.6637105790884,345417
2024-11-06,762.5165405273438,765.4375029658991,731.9208595442635,736.37654652148,576731
2024-11-07,745.6344604492188,796.033255822768,742.7134979686867,769.9922525351847,915544
2024-11-08,745.5849609375,758.4074501081767,730.2870900904039,746.4265665338334,863866
2024-11-11,743.3076171875,747.1196807714606,733.7031242568277,739.6440402427129,269471
